DATE,PRICE,MA,CROSS
2011-01-20,2704.290039,2621.323809,1
2011-01-21,2689.540039,2623.85501,1
2011-01-24,2717.550049,2626.63041,1
2011-01-25,2719.25,2629.90501,1
2011-01-26,2739.5,2634.330811,1
2011-01-27,2755.280029,2639.16001,1
2011-01-28,2686.889893,2643.501006,1
2011-01-31,2700.080078,2647.982407,1
2011-02-01,2751.189941,2652.718208,1
2011-02-02,2749.560059,2657.347007,1
2011-02-03,2753.8798829999996,2661.784204,1
2011-02-04,2769.300049,2667.271206,1
2011-02-07,2783.98999,2672.088604,1
2011-02-08,2797.050049,2677.338403,1
2011-02-09,2789.070068,2682.615405,1
2011-02-10,2790.449951,2688.459805,1
2011-02-11,2809.439941,2693.660005,1
2011-02-14,2817.179932,2698.416602,1
2011-02-15,2804.350098,2702.674404,1
2011-02-16,2825.560059,2707.287207,1
2011-02-17,2831.580078,2711.949009,1
2011-02-18,2833.949951,2716.44481,1
2011-02-22,2756.419922,2719.23981,1
2011-02-23,2722.98999,2720.948809,1
2011-02-24,2737.899902,2723.208608,1
2011-02-25,2781.050049,2726.27521,1
2011-02-28,2782.27002,2729.576211,1
2011-03-01,2737.409912,2731.578208,1
2011-03-02,2748.070068,2733.68021,1
2011-03-03,2798.73999,2736.663809,1
2011-03-04,2784.669922,2739.005005,1
2011-03-07,2745.6298829999996,2740.488003,1
2011-03-08,2765.77002,2742.491401,1
2011-03-09,2751.719971,2744.1804,1
2011-03-10,2701.02002,2744.943203,0
2011-03-11,2715.610107,2745.916807,0
2011-03-14,2700.969971,2746.676606,0
2011-03-15,2667.330078,2746.965806,0
2011-03-16,2616.820068,2745.471807,0
2011-03-17,2636.050049,2744.567808,0
2011-03-18,2643.669922,2743.397207,0
2011-03-21,2692.090088,2743.041211,0
2011-03-22,2683.8701170000004,2742.655215,0
2011-03-23,2698.300049,2742.465215,0
2011-03-24,2736.419922,2742.857012,0
2011-03-25,2743.060059,2742.971611,1
2011-03-28,2730.679932,2742.879409,0
2011-03-29,2756.889893,2742.911206,1
2011-03-30,2776.790039,2743.130005,1
2011-03-31,2781.070068,2744.244204,1
2011-04-01,2789.600098,2745.950405,1
2011-04-04,2789.189941,2747.943403,1
2011-04-05,2791.189941,2749.416201,1
2011-04-06,2799.820068,2751.027603,1
2011-04-07,2796.139893,2752.1604,1
2011-04-08,2780.419922,2752.663198,1
2011-04-11,2771.51001,2754.355601,1
2011-04-12,2744.790039,2755.2498,0
2011-04-13,2761.52002,2755.456401,1
2011-04-14,2760.219971,2755.6696,1
2011-04-15,2764.649902,2755.885,1
2011-04-18,2735.3798829999996,2755.206597,0
2011-04-19,2744.969971,2754.426196,0
2011-04-20,2802.51001,2754.535396,1
2011-04-21,2820.159912,2755.157192,1
2011-04-25,2825.8798829999996,2755.865791,1
2011-04-26,2847.540039,2756.627793,1
2011-04-27,2869.8798829999996,2757.681792,1
2011-04-28,2872.530029,2759.045391,1
2011-04-29,2873.540039,2760.00499,1
2011-05-02,2864.080078,2760.65499,1
2011-05-03,2841.6201170000004,2760.808394,1
2011-05-04,2828.22998,2762.244595,1
2011-05-05,2814.719971,2764.079194,1
2011-05-06,2827.560059,2765.872398,1
2011-05-09,2843.25,2767.116397,1
2011-05-10,2871.889893,2768.908794,1
2011-05-11,2845.060059,2771.061797,1
2011-05-12,2863.040039,2773.361196,1
2011-05-13,2828.469971,2773.955796,1
2011-05-16,2782.310059,2773.908599,1
2011-05-17,2783.209961,2774.6602,1
2011-05-18,2815.0,2775.6448,1
2011-05-19,2823.310059,2777.076602,1
2011-05-20,2803.320068,2779.122603,1
2011-05-23,2758.899902,2779.988398,0
2011-05-24,2746.159912,2780.892197,0
2011-05-25,2761.3798829999996,2782.773193,0
2011-05-26,2782.919922,2786.09519,0
2011-05-27,2796.860107,2789.311392,1
2011-05-31,2835.300049,2793.143994,1
2011-06-01,2769.189941,2794.685991,0
2011-06-02,2773.310059,2796.47479,0
2011-06-03,2732.780029,2797.16439,0
2011-06-06,2702.560059,2796.487192,0
2011-06-07,2701.560059,2795.657192,0
2011-06-08,2675.3798829999996,2794.551191,0
2011-06-09,2684.8701170000004,2793.110796,0
2011-06-10,2643.72998,2790.449595,0
2011-06-13,2639.689941,2787.621992,0
2011-06-14,2678.719971,2785.40439,0
2011-06-15,2631.459961,2782.24979,0
2011-06-16,2623.699951,2778.89999,0
2011-06-17,2616.47998,2775.233189,0
2011-06-20,2629.659912,2771.903589,0
2011-06-21,2687.26001,2770.040391,0
2011-06-22,2669.189941,2767.993989,0
2011-06-23,2686.75,2766.833188,0
2011-06-24,2652.889893,2764.660586,0
2011-06-27,2688.280029,2763.221787,0
2011-06-28,2729.310059,2762.51499,0
2011-06-29,2740.48999,2762.617192,0
2011-06-30,2773.52002,2763.188193,1
2011-07-01,2816.030029,2763.458594,1
2011-07-05,2825.77002,2763.570796,1
2011-07-06,2834.02002,2763.733599,1
2011-07-07,2872.659912,2764.235996,1
2011-07-08,2859.810059,2764.0346,1
2011-07-11,2802.6201170000004,2762.636401,1
2011-07-12,2781.909912,2760.803799,1
2011-07-13,2796.919922,2759.460596,1
2011-07-14,2762.669922,2757.881592,1
2011-07-15,2789.800049,2757.112993,1
2011-07-18,2765.110107,2756.120796,1
2011-07-19,2826.52002,2756.099995,1
2011-07-20,2814.22998,2755.519595,1
2011-07-21,2834.429932,2754.770396,1
2011-07-22,2858.830078,2755.045796,1
2011-07-25,2842.800049,2754.640996,1
2011-07-26,2839.959961,2754.870796,1
2011-07-27,2764.790039,2754.520396,1
2011-07-28,2766.25,2754.181196,1
2011-07-29,2756.3798829999996,2753.008794,1
2011-08-01,2744.610107,2751.434795,0
2011-08-02,2669.23999,2748.753193,0
2011-08-03,2693.070068,2747.436597,0
2011-08-04,2556.389893,2743.641196,0
2011-08-05,2532.409912,2739.061797,0
2011-08-08,2357.689941,2730.557197,0
2011-08-09,2482.52002,2724.270396,0
2011-08-10,2381.050049,2715.185396,0
2011-08-11,2492.679932,2709.655195,0
2011-08-12,2507.97998,2704.348594,0
2011-08-15,2555.199951,2700.796992,0
2011-08-16,2523.449951,2697.21479,0
2011-08-17,2511.47998,2693.413188,0
2011-08-18,2380.429932,2687.514189,0
2011-08-19,2341.840088,2680.653589,0
2011-08-22,2345.3798829999996,2674.686587,0
2011-08-23,2446.060059,2670.813989,0
2011-08-24,2467.689941,2666.593389,0
2011-08-25,2419.6298829999996,2662.356787,0
2011-08-26,2479.850098,2659.47979,0
2011-08-29,2562.110107,2658.392393,0
2011-08-30,2576.110107,2657.321396,0
2011-08-31,2579.459961,2655.165396,0
2011-09-01,2546.040039,2652.702397,0
2011-09-02,2480.330078,2648.573999,0
2011-09-06,2473.830078,2644.992803,0
2011-09-07,2548.939941,2642.206001,0
2011-09-08,2529.139893,2638.202598,0
2011-09-09,2467.98999,2632.752598,0
2011-09-12,2495.090088,2627.183999,0
2011-09-13,2532.149902,2621.506396,0
2011-09-14,2572.550049,2616.441997,0
2011-09-15,2607.070068,2611.902998,0
2011-09-16,2622.310059,2606.896001,1
2011-09-19,2612.830078,2601.956401,1
2011-09-20,2590.23999,2597.708799,0
2011-09-21,2538.189941,2592.834399,0
2011-09-22,2455.669922,2586.009399,0
2011-09-23,2483.22998,2580.420601,0
2011-09-26,2516.689941,2574.958398,0
2011-09-27,2546.830078,2570.592798,0
2011-09-28,2491.580078,2563.893999,0
2011-09-29,2480.76001,2557.2246,0
2011-09-30,2415.399902,2548.843999,0
2011-10-03,2335.830078,2538.383999,0
2011-10-04,2404.820068,2529.624399,0
2011-10-05,2460.51001,2522.0354,0
2011-10-06,2506.820068,2516.876001,0
2011-10-07,2479.350098,2511.138003,0
2011-10-10,2566.050049,2507.331406,1
2011-10-11,2583.030029,2504.099805,1
2011-10-12,2604.72998,2502.809604,1
2011-10-13,2620.23999,2501.353003,1
2011-10-14,2667.850098,2503.582207,1
2011-10-17,2614.919922,2505.232407,1
2011-10-18,2657.429932,2511.227207,1
2011-10-19,2604.040039,2513.657607,1
2011-10-20,2598.6201170000004,2518.009009,1
2011-10-21,2637.459961,2520.904609,1
2011-10-24,2699.439941,2524.733809,1
2011-10-25,2638.419922,2526.398208,1
2011-10-26,2650.669922,2528.942607,1
2011-10-27,2738.6298829999996,2533.485605,1
2011-10-28,2737.149902,2540.620005,1
2011-10-31,2684.409912,2547.471401,1
2011-11-01,2606.959961,2552.703003,1
2011-11-02,2639.97998,2556.581401,1
2011-11-03,2697.969971,2561.187002,1
2011-11-04,2686.149902,2566.517402,1
2011-11-07,2695.25,2570.8254,1
2011-11-08,2727.48999,2574.132998,1
2011-11-09,2621.649902,2575.043794,1
2011-11-10,2625.149902,2575.957593,1
2011-11-11,2678.75,2578.611792,1
2011-11-14,2657.219971,2582.14959,1
2011-11-15,2686.199951,2586.396987,1
2011-11-16,2639.610107,2588.210391,1
2011-11-17,2587.98999,2589.387392,0
2011-11-18,2572.5,2591.477593,0
2011-11-21,2523.139893,2592.038589,0
2011-11-22,2521.280029,2591.821191,0
2011-11-23,2460.080078,2589.571792,0
2011-11-25,2441.51001,2586.260591,0
2011-11-28,2527.340088,2584.361191,0
2011-11-29,2515.51001,2582.41479,0
2011-11-30,2620.340088,2583.016792,1
2011-12-01,2626.199951,2584.776992,1
2011-12-02,2626.929932,2588.202192,1
2011-12-05,2655.76001,2591.652793,1
2011-12-06,2649.560059,2594.310195,1
2011-12-07,2649.209961,2596.357793,1
2011-12-08,2596.3798829999996,2598.453789,0
2011-12-09,2646.850098,2601.775591,1
2011-12-12,2612.26001,2605.712793,1
2011-12-13,2579.27002,2610.581592,0
2011-12-14,2539.310059,2613.271392,0
2011-12-15,2541.01001,2614.881392,0
2011-12-16,2555.330078,2615.851592,0
2011-12-19,2523.139893,2616.727388,0
2011-12-20,2603.72998,2617.480986,0
2011-12-21,2577.969971,2617.379785,0
2011-12-22,2599.449951,2617.274185,0
2011-12-23,2618.639893,2617.242183,1
2011-12-27,2625.199951,2616.38918,1
2011-12-28,2589.97998,2615.890381,0
2011-12-29,2613.73999,2615.016582,0
2011-12-30,2605.149902,2615.038779,0
2012-01-03,2648.719971,2616.040776,1
2012-01-04,2648.360107,2616.258779,1
2012-01-05,2669.860107,2615.667183,1
2012-01-06,2674.219971,2616.383184,1
2012-01-09,2676.560059,2616.900986,1
2012-01-10,2702.5,2616.178389,1
2012-01-11,2710.76001,2615.650591,1
2012-01-12,2724.699951,2616.456392,1
2012-01-13,2710.669922,2618.530591,1
2012-01-17,2728.080078,2620.292593,1
2012-01-18,2769.709961,2621.727393,1
2012-01-19,2788.330078,2623.770996,1
2012-01-20,2786.699951,2625.599995,1
2012-01-23,2784.169922,2626.733594,1
2012-01-24,2786.639893,2630.033394,1
2012-01-25,2818.310059,2633.896597,1
2012-01-26,2805.280029,2636.427197,1
2012-01-27,2816.550049,2639.613799,1
2012-01-30,2811.939941,2642.128599,1
2012-01-31,2813.840088,2645.613198,1
2012-02-01,2848.27002,2650.818799,1
2012-02-02,2859.679932,2656.562398,1
2012-02-03,2905.659912,2664.212798,1
2012-02-06,2901.98999,2671.826997,1
2012-02-07,2904.080078,2680.706997,1
2012-02-08,2915.860107,2690.193999,1
2012-02-09,2927.22998,2698.191797,1
2012-02-10,2903.8798829999996,2705.959194,1
2012-02-13,2931.389893,2712.18019,1
2012-02-14,2931.830078,2718.292793,1
2012-02-15,2915.830078,2724.070796,1
2012-02-16,2959.850098,2730.152598,1
2012-02-17,2951.780029,2736.196997,1
2012-02-21,2948.570068,2742.184199,1
2012-02-22,2933.169922,2748.92,1
2012-02-23,2956.97998,2755.122598,1
2012-02-24,2963.75,2762.152397,1
2012-02-27,2966.159912,2769.890195,1
2012-02-28,2986.76001,2778.839194,1
2012-02-29,2966.889893,2787.356792,1
2012-03-01,2988.969971,2796.02959,1
2012-03-02,2976.189941,2805.090591,1
2012-03-05,2950.47998,2812.025591,1
2012-03-06,2910.320068,2818.672593,1
2012-03-07,2935.689941,2825.397393,1
2012-03-08,2970.419922,2832.432993,1
2012-03-09,2988.340088,2839.695796,1
2012-03-12,2983.659912,2847.569394,1
2012-03-13,3039.8798829999996,2856.092192,1
2012-03-14,3040.72998,2864.803794,1
2012-03-15,3056.3701170000004,2872.956797,1
2012-03-16,3055.26001,2881.094795,1
2012-03-19,3078.320068,2889.263994,1
2012-03-20,3074.149902,2897.262593,1
2012-03-21,3075.320068,2905.237793,1
2012-03-22,3063.320068,2912.454194,1
2012-03-23,3067.919922,2919.597393,1
2012-03-26,3122.570068,2927.554795,1
2012-03-27,3120.350098,2935.748398,1
2012-03-28,3104.959961,2943.285996,1
2012-03-29,3095.360107,2949.798999,1
2012-03-30,3091.570068,2955.863799,1
2012-04-02,3119.699951,2962.523799,1
2012-04-03,3113.570068,2969.111802,1
2012-04-04,3068.090088,2974.740806,1
2012-04-05,3080.5,2979.984604,1
2012-04-09,3047.080078,2984.820605,1
2012-04-10,2991.219971,2988.314004,1
2012-04-11,3016.459961,2992.404404,1
2012-04-12,3055.550049,2997.238603,1
2012-04-13,3011.330078,3000.499805,1
2012-04-16,2988.399902,3003.074204,0
2012-04-17,3042.820068,3005.817407,1
2012-04-18,3031.449951,3008.406606,1
2012-04-19,3007.560059,3010.476206,0
2012-04-20,3000.449951,3012.168003,0
2012-04-23,2970.449951,3013.032402,0
2012-04-24,2961.600098,3014.186807,0
2012-04-25,3029.6298829999996,3016.151606,1
2012-04-26,3050.610107,3018.527207,1
2012-04-27,3069.199951,3021.594604,1
2012-04-30,3046.360107,3023.324805,1
2012-05-01,3050.439941,3025.298003,1
2012-05-02,3059.850098,3027.523603,1
2012-05-03,3024.300049,3029.346206,0
2012-05-04,2956.340088,3029.333408,0
2012-05-07,2957.76001,3029.213608,0
2012-05-08,2946.27002,3028.81581,0
2012-05-09,2934.709961,3027.774809,0
2012-05-10,2933.639893,3027.109809,0
2012-05-11,2933.820068,3026.006811,0
2012-05-14,2902.580078,3024.534614,0
2012-05-15,2893.76001,3023.400215,0
2012-05-16,2874.040039,3022.674614,0
2012-05-17,2813.689941,3020.234614,0
2012-05-18,2778.790039,3016.402017,0
2012-05-21,2847.209961,3013.579414,0
2012-05-22,2839.080078,3010.687817,0
2012-05-23,2850.1201170000004,3006.892622,0
2012-05-24,2839.3798829999996,3002.86562,0
2012-05-25,2837.530029,2998.488818,0
2012-05-29,2870.98999,2994.803418,0
2012-05-30,2837.360107,2989.984219,0
2012-05-31,2827.340088,2985.048022,0
2012-06-01,2747.47998,2978.491221,0
2012-06-04,2760.01001,2972.425019,0
2012-06-05,2778.110107,2966.628823,0
2012-06-06,2844.719971,2961.071821,0
2012-06-07,2831.02002,2955.28522,0
2012-06-08,2858.419922,2950.354419,0
2012-06-11,2809.72998,2944.641816,0
2012-06-12,2843.070068,2939.671816,0
2012-06-13,2818.610107,2933.650019,0
2012-06-14,2836.330078,2928.10522,0
2012-06-15,2872.800049,2924.199419,0
2012-06-18,2895.330078,2920.49602,0
2012-06-19,2929.76001,2918.149619,1
2012-06-20,2930.449951,2916.934219,1
2012-06-21,2859.090088,2913.786821,0
2012-06-22,2892.419922,2910.524219,0
2012-06-25,2836.159912,2907.020815,0
2012-06-26,2854.060059,2904.334019,0
2012-06-27,2875.320068,2900.984019,0
2012-06-28,2849.48999,2897.344819,0
2012-06-29,2935.050049,2895.894619,1
2012-07-02,2951.22998,2894.91022,1
2012-07-03,2976.080078,2895.022822,1
2012-07-05,2976.1201170000004,2895.313223,1
2012-07-06,2937.330078,2893.467226,1
2012-07-09,2931.77002,2891.090425,1
2012-07-10,2902.330078,2887.753027,1
2012-07-11,2887.97998,2884.585425,1
2012-07-12,2866.189941,2880.900425,0
2012-07-13,2908.469971,2877.872822,1
2012-07-16,2896.939941,2875.32562,1
2012-07-17,2910.040039,2874.399619,1
2012-07-18,2942.600098,2874.096421,1
2012-07-19,2965.899902,2874.489018,1
2012-07-20,2925.300049,2874.30082,1
2012-07-23,2890.149902,2873.43102,1
2012-07-24,2862.98999,2872.014419,0
2012-07-25,2854.23999,2871.047617,0
2012-07-26,2893.25,2871.037417,1
2012-07-27,2958.090088,2872.718418,1
2012-07-30,2945.840088,2875.361421,1
2012-07-31,2939.52002,2878.57602,1
2012-08-01,2920.209961,2880.03602,1
2012-08-02,2909.77002,2881.449819,1
2012-08-03,2967.899902,2883.805415,1
2012-08-06,2989.909912,2886.816016,1
2012-08-07,3015.860107,2890.382617,1
2012-08-08,3011.25,2893.187817,1
2012-08-09,3018.639893,2896.813413,1
2012-08-10,3020.860107,2900.683813,1
2012-08-13,3022.52002,2906.184614,1
2012-08-14,3016.97998,2911.324014,1
2012-08-15,3030.929932,2916.38041,1
2012-08-16,3062.389893,2920.733809,1
2012-08-17,3076.590088,2925.64521,1
2012-08-20,3076.209961,2930.001011,1
2012-08-21,3067.26001,2935.151611,1
2012-08-22,3073.669922,2939.763608,1
2012-08-23,3053.399902,2944.459404,1
2012-08-24,3069.790039,2949.128603,1
2012-08-27,3073.189941,2953.136401,1
2012-08-28,3077.139893,2956.772598,1
2012-08-29,3081.189941,2959.801196,1
2012-08-30,3048.709961,2962.166396,1
2012-08-31,3066.959961,2966.323794,1
2012-09-04,3075.060059,2969.976597,1
2012-09-05,3069.27002,2974.638799,1
2012-09-06,3135.810059,2980.273799,1
2012-09-07,3136.419922,2985.495796,1
2012-09-10,3104.02002,2990.586396,1
2012-09-11,3104.530029,2993.975996,1
2012-09-12,3114.310059,2997.237598,1
2012-09-13,3155.830078,3000.832598,1
2012-09-14,3183.949951,3004.989194,1
2012-09-17,3178.669922,3009.815991,1
2012-09-18,3177.800049,3014.736592,1
2012-09-19,3182.6201170000004,3020.342393,1
2012-09-20,3175.959961,3026.101992,1
2012-09-21,3179.959961,3032.377393,1
2012-09-24,3160.780029,3037.423594,1
2012-09-25,3117.72998,3041.839395,1
2012-09-26,3093.699951,3045.512593,1
2012-09-27,3136.600098,3049.392593,1
2012-09-28,3116.22998,3052.399194,1
2012-10-01,3113.530029,3056.163794,1
2012-10-02,3120.040039,3060.761597,1
2012-10-03,3135.22998,3066.206396,1
2012-10-04,3149.459961,3072.110796,1
2012-10-05,3136.189941,3076.969595,1
2012-10-08,3112.350098,3080.054795,1
2012-10-09,3065.02002,3082.438394,0
2012-10-10,3051.780029,3084.683594,0
2012-10-11,3049.409912,3087.267593,0
2012-10-12,3044.110107,3089.954395,0
2012-10-15,3064.179932,3091.879995,0
2012-10-16,3101.169922,3094.105195,1
2012-10-17,3104.1201170000004,3095.870396,1
2012-10-18,3072.8701170000004,3097.102798,0
2012-10-19,3005.6201170000004,3096.842402,0
2012-10-22,3016.959961,3096.764399,0
2012-10-23,2990.459961,3096.123198,0
2012-10-24,2981.699951,3095.417598,0
2012-10-25,2986.1201170000004,3094.521401,0
2012-10-26,2987.949951,3093.032603,0
2012-10-31,2977.22998,3091.0454,0
2012-11-01,3020.060059,3089.922402,0
2012-11-02,2982.1298829999996,3088.2198,0
2012-11-05,2999.659912,3086.7396,0
2012-11-06,3011.929932,3085.9102,0
2012-11-07,2937.290039,3083.2602,0
2012-11-08,2895.580078,3079.708003,0
2012-11-09,2904.8701170000004,3076.262607,0
2012-11-12,2904.25,3072.723809,0
2012-11-13,2883.889893,3069.427407,0
2012-11-14,2846.810059,3065.024409,0
2012-11-15,2836.939941,3060.262007,0
2012-11-16,2853.1298829999996,3055.939204,0
2012-11-19,2916.070068,3051.544404,0
2012-11-20,2916.679932,3047.149604,0
2012-11-21,2926.550049,3043.600205,0
2012-11-23,2966.850098,3040.846606,0
2012-11-26,2976.780029,3038.096006,0
2012-11-27,2967.790039,3034.335205,0
2012-11-28,2991.780029,3030.491807,0
2012-11-29,3012.030029,3027.159009,0
2012-11-30,3010.23999,3023.807808,0
2012-12-03,3002.199951,3020.199404,0
2012-12-04,2996.689941,3016.614004,0
2012-12-05,2973.699951,3012.488804,0
2012-12-06,2989.27002,3009.058603,0
2012-12-07,2978.040039,3006.264805,0
2012-12-10,2986.959961,3004.130005,0
2012-12-11,3022.300049,3001.844004,1
2012-12-12,3013.810059,2999.795605,1
2012-12-13,2992.159912,2997.368203,0
2012-12-14,2971.330078,2994.394004,0
2012-12-17,3010.600098,2991.901406,1
2012-12-18,3054.530029,2990.002808,1
2012-12-19,3044.360107,2988.166211,1
2012-12-20,3050.389893,2986.927007,1
2012-12-21,3021.01001,2986.046807,1
2012-12-24,3012.600098,2985.263208,1
2012-12-26,2990.159912,2984.078208,1
2012-12-27,2985.909912,2982.914204,1
2012-12-28,2960.310059,2980.836807,0
2012-12-31,3019.51001,2979.203608,1
2013-01-02,3112.26001,2979.366406,1
2013-01-03,3100.570068,2979.920405,1
2013-01-04,3101.659912,2981.841201,1
2013-01-07,3098.810059,2983.478203,1
2013-01-08,3091.810059,2985.505205,1
2013-01-09,3105.810059,2987.987407,1
2013-01-10,3121.76001,2990.700205,1
2013-01-11,3125.6298829999996,2993.453804,1
2013-01-14,3117.5,2996.259204,1
2013-01-15,3110.780029,2998.073604,1
2013-01-16,3117.540039,3000.781807,1
2013-01-17,3136.0,3003.508608,1
2013-01-18,3134.709961,3005.964209,1
2013-01-22,3143.179932,3010.082007,1
2013-01-23,3153.669922,3015.243804,1
2013-01-24,3130.3798829999996,3019.753999,1
2013-01-25,3149.709961,3024.663198,1
2013-01-28,3154.300049,3030.071401,1
2013-01-29,3153.659912,3036.208398,1
2013-01-30,3142.310059,3042.315801,1
2013-01-31,3142.1298829999996,3048.095801,1
2013-02-01,3179.100098,3053.356401,1
2013-02-04,3131.169922,3057.646201,1
2013-02-05,3171.580078,3062.546802,1
2013-02-06,3168.47998,3066.579399,1
2013-02-07,3165.1298829999996,3070.346397,1
2013-02-08,3193.8701170000004,3074.867998,1
2013-02-11,3192.0,3078.872398,1
2013-02-12,3186.48999,3082.361597,1
2013-02-13,3196.8798829999996,3086.094395,1
2013-02-14,3198.659912,3090.023594,1
2013-02-15,3192.030029,3093.930396,1
2013-02-19,3213.590088,3098.728198,1
2013-02-20,3164.409912,3102.230996,1
2013-02-21,3131.48999,3105.299995,1
2013-02-22,3161.820068,3108.797197,1
2013-02-25,3116.25,3110.676196,1
2013-02-26,3129.649902,3112.992993,1
2013-02-27,3162.26001,3116.394995,1
2013-02-28,3160.189941,3120.172192,1
2013-03-01,3169.73999,3123.35499,1
2013-03-04,3182.030029,3125.90499,1
2013-03-05,3224.1298829999996,3129.500386,1
2013-03-06,3222.3701170000004,3132.93999,1
2013-03-07,3232.090088,3137.161592,1
2013-03-08,3244.3701170000004,3141.796992,1
2013-03-11,3252.8701170000004,3147.051196,1
2013-03-12,3242.320068,3152.179399,1
2013-03-13,3245.1201170000004,3157.875601,1
2013-03-14,3258.929932,3162.663999,1
2013-03-15,3249.070068,3165.4002,1
2013-03-18,3237.590088,3168.140601,1
2013-03-19,3229.100098,3170.689404,1
2013-03-20,3254.189941,3173.797002,1
2013-03-21,3222.600098,3176.412803,1
2013-03-22,3245.0,3179.196602,1
2013-03-25,3235.300049,3181.467402,1
2013-03-26,3252.47998,3184.004404,1
2013-03-27,3256.52002,3186.784805,1
2013-03-28,3267.52002,3189.919604,1
2013-04-01,3239.169922,3192.352202,1
2013-04-02,3254.860107,3194.729404,1
2013-04-03,3218.600098,3196.407207,1
2013-04-04,3224.97998,3198.043208,1
2013-04-05,3203.860107,3199.047012,1
2013-04-08,3222.25,3200.884414,1
2013-04-09,3237.860107,3202.647417,1
2013-04-10,3297.25,3205.506416,1
2013-04-11,3300.159912,3208.436416,1
2013-04-12,3294.949951,3211.489214,1
2013-04-15,3216.48999,3212.976416,1
2013-04-16,3264.6298829999996,3214.687012,1
2013-04-17,3204.669922,3216.157012,0
2013-04-18,3166.360107,3216.052612,0
2013-04-19,3206.060059,3216.804214,0
2013-04-22,3233.550049,3218.172617,1
2013-04-23,3269.330078,3219.681816,1
2013-04-24,3269.649902,3221.234814,1
2013-04-25,3289.98999,3223.304814,1
2013-04-26,3279.26001,3224.952417,1
2013-04-29,3307.02002,3227.119619,1
2013-04-30,3328.790039,3229.854819,1
2013-05-01,3299.1298829999996,3231.565615,1
2013-05-02,3340.6201170000004,3235.089819,1
2013-05-03,3378.6298829999996,3240.032617,1
2013-05-06,3392.969971,3244.655615,1
2013-05-07,3396.6298829999996,3250.263213,1
2013-05-08,3413.2700200000004,3255.935615,1
2013-05-09,3409.169922,3260.873813,1
2013-05-10,3436.580078,3266.401616,1
2013-05-13,3438.790039,3271.782617,1
2013-05-14,3462.610107,3277.394219,1
2013-05-15,3471.6201170000004,3282.344023,1
2013-05-16,3465.23999,3287.201421,1
2013-05-17,3498.969971,3292.539019,1
2013-05-20,3496.429932,3297.580215,1
2013-05-21,3502.1201170000004,3302.565215,1
2013-05-22,3463.3000490000004,3306.984814,1
2013-05-23,3459.419922,3311.270811,1
2013-05-24,3459.139893,3315.27501,1
2013-05-28,3488.889893,3320.071406,1
2013-05-29,3467.5200200000004,3324.670005,1
2013-05-30,3491.3000490000004,3329.914004,1
2013-05-31,3455.9099119999996,3333.948403,1
2013-06-03,3465.3701170000004,3338.803804,1
2013-06-04,3445.26001,3342.809004,1
2013-06-05,3401.4799799999996,3346.132603,1
2013-06-06,3424.0500490000004,3349.564004,1
2013-06-07,3469.219971,3353.818003,1
2013-06-10,3473.7700200000004,3357.943003,1
2013-06-11,3436.9499509999996,3361.898604,1
2013-06-12,3400.429932,3364.81,1
2013-06-13,3445.360107,3369.3452,1
2013-06-14,3423.5600590000004,3373.316802,1
2013-06-17,3452.1298829999996,3378.282197,1
2013-06-18,3482.179932,3383.480796,1
2013-06-19,3443.1999509999996,3387.587593,1
2013-06-20,3364.639893,3388.935391,0
2013-06-21,3357.25,3390.077192,0
2013-06-24,3320.76001,3390.593394,0
2013-06-25,3347.889893,3393.221392,0
2013-06-26,3376.219971,3395.453193,0
2013-06-27,3401.860107,3399.396997,1
2013-06-28,3403.25,3404.134795,0
2013-07-01,3434.48999,3408.703394,1
2013-07-02,3433.399902,3412.700391,1
2013-07-03,3443.669922,3416.187188,1
2013-07-05,3479.3798829999996,3420.381787,1
2013-07-08,3484.830078,3424.278589,1
2013-07-09,3504.26001,3428.778589,1
2013-07-10,3520.76001,3433.053389,1
2013-07-11,3578.3000490000004,3438.043589,1
2013-07-12,3600.080078,3444.062593,1
2013-07-15,3607.48999,3449.39999,1
2013-07-16,3598.5,3453.797393,1
2013-07-17,3610.0,3458.137993,1
2013-07-18,3611.280029,3462.430996,1
2013-07-19,3587.610107,3465.917798,1
2013-07-22,3600.389893,3469.742197,1
2013-07-23,3579.2700200000004,3472.595996,1
2013-07-24,3579.600098,3475.412197,1
2013-07-25,3605.1899409999996,3478.263794,1
2013-07-26,3613.1599119999996,3481.09459,1
2013-07-29,3599.139893,3483.772588,1
2013-07-30,3616.469971,3486.122588,1
2013-07-31,3626.3701170000004,3488.721392,1
2013-08-01,3675.73999,3492.193789,1
2013-08-02,3689.5900880000004,3496.71959,1
2013-08-05,3692.9499509999996,3501.39019,1
2013-08-06,3665.7700200000004,3505.522793,1
2013-08-07,3654.01001,3508.825195,1
2013-08-08,3669.1201170000004,3512.857197,1
2013-08-09,3660.110107,3516.233398,1
2013-08-12,3669.9499509999996,3520.514199,1
2013-08-13,3684.4399409999996,3524.895596,1
2013-08-14,3669.2700200000004,3529.375796,1
2013-08-15,3606.1201170000004,3533.468599,1
2013-08-16,3602.780029,3537.043198,1
2013-08-19,3589.0900880000004,3539.440601,1
2013-08-20,3613.5900880000004,3542.237002,1
2013-08-21,3599.790039,3545.493804,1
2013-08-22,3638.709961,3550.259404,1
2013-08-23,3657.790039,3554.508003,1
2013-08-26,3657.570068,3559.188203,1
2013-08-27,3578.5200200000004,3561.716006,1
